station,valid,tmpf,dwpf
RFD,2014-04-22 00:54,60.08,55.94
RFD,2014-04-22 01:54,57.02,55.04
RFD,2014-04-22 02:54,55.94,53.96
RFD,2014-04-22 03:54,57.92,55.04
RFD,2014-04-22 04:54,57.02,44.96
RFD,2014-04-22 05:54,53.06,42.98
RFD,2014-04-22 06:54,51.98,33.08
RFD,2014-04-22 07:54,50.00,33.08
RFD,2014-04-22 08:54,48.02,33.08
RFD,2014-04-22 09:54,46.94,32.00
RFD,2014-04-22 10:54,44.96,32.00
RFD,2014-04-22 11:54,44.06,32.00
RFD,2014-04-22 12:54,44.96,30.02
RFD,2014-04-22 13:54,46.94,30.92
RFD,2014-04-22 14:54,48.02,30.92
RFD,2014-04-22 15:54,51.08,30.92
RFD,2014-04-22 16:54,53.06,30.02
RFD,2014-04-22 17:54,55.94,30.02
RFD,2014-04-22 18:54,59.00,28.94
RFD,2014-04-22 19:54,60.98,26.96
RFD,2014-04-22 20:54,60.98,26.06
RFD,2014-04-22 21:54,60.08,24.98
RFD,2014-04-22 22:54,59.00,26.06
RFD,2014-04-22 23:54,55.94,24.98
RFD,2014-04-23 00:54,53.06,24.98
RFD,2014-04-23 01:54,50.00,24.98
RFD,2014-04-23 02:54,44.06,28.94
RFD,2014-04-23 03:54,41.00,28.04
RFD,2014-04-23 04:54,39.92,26.96
RFD,2014-04-23 05:54,39.02,26.96
RFD,2014-04-23 06:54,37.04,26.96
RFD,2014-04-23 07:54,35.06,26.96
RFD,2014-04-23 08:54,35.96,26.96
RFD,2014-04-23 09:54,35.06,26.96
RFD,2014-04-23 10:54,33.98,26.96
RFD,2014-04-23 11:54,33.98,28.04
RFD,2014-04-23 12:54,39.02,28.94
RFD,2014-04-23 13:54,42.98,26.96
RFD,2014-04-23 14:54,46.04,28.04
RFD,2014-04-23 15:54,48.92,26.06
RFD,2014-04-23 16:54,51.08,24.98
RFD,2014-04-23 17:54,53.96,26.96
RFD,2014-04-23 18:54,53.96,26.96
RFD,2014-04-23 19:54,55.94,26.96
RFD,2014-04-23 20:54,55.04,24.98
RFD,2014-04-23 21:54,55.04,24.98
RFD,2014-04-23 22:54,53.96,26.06
RFD,2014-04-23 23:54,51.98,24.98
RFD,2014-04-24 00:54,50.00,24.98
RFD,2014-04-24 01:54,46.94,26.96
RFD,2014-04-24 02:54,44.06,30.92
RFD,2014-04-24 03:54,41.00,33.08
RFD,2014-04-24 04:54,41.00,32.00
RFD,2014-04-24 05:54,39.92,28.94
RFD,2014-04-24 06:54,39.02,28.94
RFD,2014-04-24 07:54,39.92,28.94
RFD,2014-04-24 08:54,39.02,30.92
RFD,2014-04-24 09:54,39.92,32.00
RFD,2014-04-24 10:54,41.00,30.92
RFD,2014-04-24 11:54,42.08,32.00
RFD,2014-04-24 12:54,46.04,33.98
RFD,2014-04-24 13:54,50.00,35.96
RFD,2014-04-24 14:54,53.06,37.04
RFD,2014-04-24 15:54,55.94,39.02
RFD,2014-04-24 16:54,62.06,39.02
RFD,2014-04-24 17:54,62.96,37.04
RFD,2014-04-24 18:54,57.92,41.00
RFD,2014-04-24 19:54,60.08,42.08
RFD,2014-04-24 20:54,62.96,42.08
RFD,2014-04-24 21:54,62.96,39.92
RFD,2014-04-24 22:54,62.06,39.02
RFD,2014-04-24 23:54,60.98,39.02
RFD,2014-04-25 00:54,57.02,42.08
RFD,2014-04-25 01:54,55.94,42.98
RFD,2014-04-25 02:54,53.96,44.96
RFD,2014-04-25 03:54,53.96,42.08
RFD,2014-04-25 04:54,51.08,46.04
RFD,2014-04-25 05:54,50.00,44.96
RFD,2014-04-25 06:08,50.00,44.96
RFD,2014-04-25 06:20,50.00,46.04
RFD,2014-04-25 06:54,50.00,46.04
RFD,2014-04-25 07:15,50.00,46.04
RFD,2014-04-25 07:24,50.00,46.04
RFD,2014-04-25 07:54,50.00,46.94
RFD,2014-04-25 07:59,50.00,46.94
RFD,2014-04-25 08:13,50.00,46.94
RFD,2014-04-25 08:54,50.00,46.04
RFD,2014-04-25 09:20,48.92,44.96
RFD,2014-04-25 09:42,48.92,44.96
